ID;pris;km;year;hk;kml;kmt;Groen ejerudgift;model navn;region;Koeb eller leasing;annonce;links;type
4687265;80000.0;360000.0;2012.0;170.0;17.5;8.9;5540.0;VW Touran 2,0 TDi 170 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-7prs-5d/4687265;TDi
4686783;279900.0;91000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4686783;TDi
4686681;309900.0;72000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4686681;TSi
4691385;229000.0;155000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4691385;TDi
4686603;219900.0;105000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4686603;TDi
4686568;209900.0;123000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4686568;TDi
4686516;309900.0;67000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4686516;TDi
4686479;264900.0;102000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4686479;TDi
4686378;254900.0;76000.0;2017.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Highline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-7prs-5d/4686378;TDi
4686357;239900.0;110000.0;2017.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4686357;TDi
4685063;189700.0;194000.0;2016.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Highline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-highline-dsg-7prs-5d/4685063;TDi
4684990;64700.0;279000.0;2009.0;105.0;17.9;13.2;5540.0;VW Touran 1,9 TDi 105 Freestyle DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-freestyle-dsg-7prs-5d/4684990;TDi
4684630;76000.0;163000.0;2005.0;140.0;14.9;10.2;8100.0;VW Touran 2,0 TDi 140 Highline DSG 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-5d/4684630;TDi
4684371;103900.0;190000.0;2013.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Comfortline BMT 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-bmt-7prs-5d/4684371;TDi
4683629;349900.0;6000.0;2020.0;150.0;20.0;8.9;1160.0;VW Touran 1,5 TSi 150 Highline Family DSG 7p 5d;Syd- og Vestsjaelland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-family-dsg-7p-5d/4683629;TSi
4683283;259900.0;67000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4683283;TSi
4683613;249895.0;86000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4683613;TSi
4683608;249895.0;70000.0;2018.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4683608;TDi
4684196;189800.0;184000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4684196;TDi
4684183;189800.0;175000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4684183;TDi
4683970;36900.0;321000.0;2007.0;140.0;15.4;10.2;7220.0;VW Touran 2,0 TDi 140 Trendline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-trendline-dsg-7prs-5d/4683970;TDi
4690312;239000.0;55000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4690312;TSi
4683679;129700.0;162000.0;2013.0;140.0;18.9;9.9;4680.0;VW Touran 2,0 TDi 140 Match 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-match-5d/4683679;TDi
4683516;59900.0;462000.0;2009.0;105.0;17.9;13.2;5540.0;VW Touran 1,9 TDi 105 Trendline DSG 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-dsg-5d/4683516;TDi
4683433;284900.0;42000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4683433;TSi
4683152;239900.0;198000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4683152;TDi
4682787;129900.0;248000.0;2013.0;140.0;19.6;9.9;4680.0;VW Touran 2,0 TDi 140 Comfortline BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-bmt-7prs-5d/4682787;TDi
4681809;124900.0;190000.0;2012.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Comfortline DSG BMT 7p 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-dsg-bmt-7p-5d/4681809;TDi
4681616;249800.0;33000.0;2018.0;110.0;18.5;11.3;1780.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4681616;TSi
4681297;279900.0;60000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4681297;TDi
4681245;229900.0;106015.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Highline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-7prs-5d/4681245;TDi
4681222;299900.0;39000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4681222;TSi
4680474;119700.0;185000.0;2011.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Comfortline BMT 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-bmt-7prs-5d/4680474;TDi
4683564;239900.0;48000.0;2016.0;110.0;22.7;11.9;3020.0;VW Touran 1,6 TDi 110 Highline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-highline-7prs-5d/4683564;TDi
4680325;259900.0;57000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4680325;TSi
4680312;249900.0;39000.0;2016.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4680312;TSi
4680266;89900.0;260000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4680266;TDi
4679986;209900.0;174000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4679986;TDi
4444688;189900.0;136000.0;2014.0;140.0;15.2;9.5;3140.0;VW Touran 1,4 TSi 140 Highline DSG 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-highline-dsg-5d/4444688;TSi
4679600;284900.0;30000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4679600;TDi
4679338;314800.0;11000.0;2019.0;115.0;23.8;11.9;3520.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4679338;TDi
4679174;34000.0;233000.0;2007.0;140.0;16.4;10.6;7380.0;VW Touran 2,0 TDi 140 Highline 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-5d/4679174;TDi
4679079;59900.0;186000.0;2007.0;140.0;13.5;9.8;3740.0;VW Touran 1,4 TSi 140 Trendline 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-trendline-5d/4679079;TSi
4678756;62000.0;420000.0;2010.0;170.0;14.5;9.0;8100.0;VW Touran 2,0 TDi 170 Highline DSG 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-5d/4678756;TDi
4678658;19500.0;298000.0;2003.0;136.0;16.6;10.6;7380.0;VW Touran 2,0 TDi 136 Trendline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-136-trendline-7prs-5d/4678658;TDi
4678577;34500.0;243000.0;2004.0;105.0;16.8;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-7prs-5d/4678577;TDi
4678197;89000.0;295000.0;2012.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline DSG BMT 7p 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-dsg-bmt-7p-5d/4678197;TDi
4678002;289900.0;66000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4678002;TSi
4677984;219900.0;224000.0;2018.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Highline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-highline-dsg-7prs-5d/4677984;TDi
4677886;259900.0;143000.0;2017.0;190.0;21.3;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-7prs-5d/4677886;TDi
4677855;59900.0;219000.0;2007.0;140.0;13.5;9.8;3740.0;VW Touran 1,4 TSi 140 Trendline 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-trendline-7prs-5d/4677855;TSi
4677717;214800.0;97000.0;2015.0;140.0;15.2;9.5;3140.0;VW Touran 1,4 TSi 140 Comfortline DSG 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-comfortline-dsg-5d/4677717;TSi
4677390;115000.0;175000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4677390;TDi
4677340;136900.0;175000.0;2013.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Comfortline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-bmt-7prs-5d/4677340;TDi
4677337;166900.0;148000.0;2011.0;140.0;17.5;9.9;5540.0;VW Touran 2,0 TDi 140 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-7prs-5d/4677337;TDi
4677255;84900.0;299000.0;2013.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Match DSG BMT 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-match-dsg-bmt-7prs-5d/4677255;TDi
4677160;259900.0;77000.0;2017.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4677160;TDi
4676851;249900.0;45000.0;2017.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4676851;TSi
4676432;28900.0;370000.0;2004.0;140.0;15.4;10.2;7220.0;VW Touran 2,0 TDi 140 Trendline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-trendline-dsg-7prs-5d/4676432;TDi
4676446;203900.0;144000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Highline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-7prs-5d/4676446;TDi
4676203;99900.0;231000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4676203;TDi
4676112;249900.0;146000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4676112;TSi
4676143;234800.0;129000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Highline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-7prs-5d/4676143;TDi
4644474;44900.0;275000.0;2007.0;105.0;16.8;13.2;6380.0;VW Touran 1,9 TDi 105 Conceptline 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-conceptline-5d/4644474;TDi
4675740;259900.0;48000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4675740;TDi
4675415;299900.0;76000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4675415;TSi
4675362;334900.0;21000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4675362;TSi
4675210;179500.0;139000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4675210;TDi
4674850;329900.0;76000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4674850;TDi
4674567;149900.0;160000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline DSG BMT 7p 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-dsg-bmt-7p-5d/4674567;TDi
4674343;45000.0;302000.0;2008.0;140.0;16.4;10.6;6380.0;VW Touran 2,0 TDi 140 United 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-united-7prs-5d/4674343;TDi
4674244;269900.0;106000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4674244;TDi
4674238;299900.0;50000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4674238;TSi
4674006;249900.0;62000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4674006;TSi
4673864;19500.0;435000.0;2004.0;140.0;16.7;10.2;7380.0;VW Touran 2,0 TDi 140 Trendline 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-trendline-5d/4673864;TDi
4673646;99800.0;175000.0;2010.0;140.0;13.9;9.8;3740.0;VW Touran 1,4 TSi 140 Freestyle 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-freestyle-7prs-5d/4673646;TSi
4673383;29900.0;292000.0;2006.0;105.0;17.0;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-5d/4673383;TDi
4696536;279900.0;55000.0;2018.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4696536;TDi
4673223;249900.0;156000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4673223;TDi
4673205;229900.0;123000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4673205;TDi
4673104;27990.0;350000.0;2003.0;100.0;16.7;13.5;7380.0;VW Touran 1,9 TDi 100 Trendline 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-100-trendline-5d/4673104;TDi
4672453;117800.0;186000.0;2011.0;140.0;14.7;9.5;3140.0;VW Touran 1,4 TSi 140 Comfortline 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-comfortline-7prs-5d/4672453;TSi
4672251;169000.0;132000.0;2013.0;105.0;22.2;12.8;3880.0;VW Touran 1,6 TDi 105 Highline DSG BMT 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-highline-dsg-bmt-5d/4672251;TDi
4671999;329900.0;10000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4671999;TSi
4645825;232000.0;88000.0;2016.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4645825;TDi
4671722;299900.0;30000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4671722;TSi
4671275;164900.0;221000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4671275;TDi
4671052;114800.0;218000.0;2014.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Comfortline BMT 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-bmt-7prs-5d/4671052;TDi
4610969;174400.0;149000.0;2013.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Match DSG BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-match-dsg-bmt-7prs-5d/4610969;TDi
4670199;329900.0;113000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-5d/4670199;TDi
4668909;327000.0;72000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4668909;TDi
4696465;269900.0;73000.0;2018.0;115.0;22.7;11.4;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4696465;TDi
4696483;259900.0;49000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4696483;TSi
4669190;269900.0;58000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4669190;TSi
4668180;278900.0;55000.0;2018.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4668180;TDi
4668176;269900.0;43000.0;2019.0;115.0;23.9;11.4;3520.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4668176;TDi
4667935;199900.0;145000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4667935;TDi
4667282;213900.0;41000.0;2018.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4667282;TSi
4667422;219900.0;156000.0;2018.0;115.0;22.7;11.4;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4667422;TDi
4667183;269980.0;33000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4667183;TDi
4667148;274980.0;35000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4667148;TDi
